Year,Player,Pos,School,Height,Weight,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Drafted,Round,Pick,height_inches,match_name,match_year,pfr_player_id,gsis_id,w_av,probowls,allpro,hof,age,college,team,college_index,college_match_score,college_match_reason,player,team_college,position,cfbd_career_defensive_pd,cfbd_career_defensive_qb_hur,cfbd_career_defensive_sacks,cfbd_career_defensive_solo,cfbd_career_defensive_td,cfbd_career_defensive_tfl,cfbd_career_defensive_tot,cfbd_career_fumbles_fum,cfbd_career_fumbles_lost,cfbd_career_fumbles_rec,cfbd_career_interceptions_avg,cfbd_career_interceptions_int,cfbd_career_interceptions_td,cfbd_career_interceptions_yds,cfbd_career_kicking_fga,cfbd_career_kicking_fgm,cfbd_career_kicking_long,cfbd_career_kicking_pct,cfbd_career_kicking_pts,cfbd_career_kicking_xpa,cfbd_career_kicking_xpm,cfbd_career_kickreturns_avg,cfbd_career_kickreturns_long,cfbd_career_kickreturns_no,cfbd_career_kickreturns_td,cfbd_career_kickreturns_yds,cfbd_career_passing_att,cfbd_career_passing_completions,cfbd_career_passing_int,cfbd_career_passing_pct,cfbd_career_passing_td,cfbd_career_passing_yds,cfbd_career_passing_ypa,cfbd_career_punting_in_20,cfbd_career_punting_long,cfbd_career_punting_no,cfbd_career_punting_tb,cfbd_career_punting_yds,cfbd_career_punting_ypp,cfbd_career_puntreturns_avg,cfbd_career_puntreturns_long,cfbd_career_puntreturns_no,cfbd_career_puntreturns_td,cfbd_career_puntreturns_yds,cfbd_career_receiving_long,cfbd_career_receiving_rec,cfbd_career_receiving_td,cfbd_career_receiving_yds,cfbd_career_receiving_ypr,cfbd_career_rushing_car,cfbd_career_rushing_long,cfbd_career_rushing_td,cfbd_career_rushing_yds,cfbd_career_rushing_ypc,cfbd_seasons_played,cfbd_final_year,cfbd_final_defensive_pd,cfbd_final_defensive_qb_hur,cfbd_final_defensive_sacks,cfbd_final_defensive_solo,cfbd_final_defensive_td,cfbd_final_defensive_tfl,cfbd_final_defensive_tot,cfbd_final_fumbles_fum,cfbd_final_fumbles_lost,cfbd_final_fumbles_rec,cfbd_final_interceptions_avg,cfbd_final_interceptions_int,cfbd_final_interceptions_td,cfbd_final_interceptions_yds,cfbd_final_kicking_fga,cfbd_final_kicking_fgm,cfbd_final_kicking_long,cfbd_final_kicking_pct,cfbd_final_kicking_pts,cfbd_final_kicking_xpa,cfbd_final_kicking_xpm,cfbd_final_kickreturns_avg,cfbd_final_kickreturns_long,cfbd_final_kickreturns_no,cfbd_final_kickreturns_td,cfbd_final_kickreturns_yds,cfbd_final_passing_att,cfbd_final_passing_completions,cfbd_final_passing_int,cfbd_final_passing_pct,cfbd_final_passing_td,cfbd_final_passing_yds,cfbd_final_passing_ypa,cfbd_final_punting_in_20,cfbd_final_punting_long,cfbd_final_punting_no,cfbd_final_punting_tb,cfbd_final_punting_yds,cfbd_final_punting_ypp,cfbd_final_puntreturns_avg,cfbd_final_puntreturns_long,cfbd_final_puntreturns_no,cfbd_final_puntreturns_td,cfbd_final_puntreturns_yds,cfbd_final_receiving_long,cfbd_final_receiving_rec,cfbd_final_receiving_td,cfbd_final_receiving_yds,cfbd_final_receiving_ypr,cfbd_final_rushing_car,cfbd_final_rushing_long,cfbd_final_rushing_td,cfbd_final_rushing_yds,cfbd_final_rushing_ypc,cfbd_final_conference,cfbd_team_talent
2010,Daryll Clark,QB,Penn State,6-2,235.0,4.72,,21.0,,,,False,,,74.0,daryll clark,2010,,,,,,,,,,5620.0,12.5,"exact_name,school,position,final_season",Daryll Clark,Penn State,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,738.0,444.0,16.0,2.393,43.0,5742.0,23.7,,,,,,,,,,,,,,,,,190.0,110.0,22.0,619.0,15.8,4.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,381.0,232.0,10.0,0.609,24.0,3003.0,7.9,,,,,,,,,,,,,,,,,84.0,51.0,7.0,211.0,2.5,Big Ten,
2010,Jimmy Clausen,QB,Notre Dame,6-3,222.0,4.76,,,,,,True,2.0,48.0,75.0,jimmy clausen,2010,ClauJi00,00-0027659,3.0,0.0,0.0,False,22.0,Notre Dame,CAR,11188.0,12.5,"exact_name,school,position,final_season",Jimmy Clausen,Notre Dame,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.0,695.0,27.0,1.8519999999999999,60.0,8148.0,21.1,,,,,,,,,,,,,,,,,175.0,32.0,5.0,-355.0,-6.0,3.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,425.0,289.0,4.0,0.68,28.0,3722.0,8.8,,,,,,,,,,,,,,,,,59.0,11.0,3.0,-95.0,-1.6,FBS Independents,
2010,John Conner,FB,Kentucky,5-11,246.0,4.64,35.0,24.0,111.0,7.15,4.32,True,5.0,139.0,71.0,john conner,2010,ConnJo00,00-0027739,0.0,0.0,0.0,False,23.0,Kentucky,NYJ,,0.0,no_name_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Riley Cooper,WR,Florida,6-3,222.0,4.53,33.0,,114.0,,,True,5.0,159.0,75.0,riley cooper,2010,CoopRi00,00-0027758,17.0,0.0,0.0,False,22.0,Florida,PHI,17980.0,12.5,"exact_name,school,position,final_season",Riley Cooper,Florida,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,245.0,81.0,18.0,1496.0,79.1,1.0,14.0,0.0,14.0,14.0,4.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,80.0,51.0,9.0,961.0,18.8,1.0,14.0,0.0,14.0,14.0,SEC,
2010,Eric Decker,WR,Minnesota,6-3,217.0,4.54,,15.0,,,,True,3.0,87.0,75.0,eric decker,2010,DeckEr00,00-0027690,45.0,0.0,0.0,False,23.0,Minnesota,DEN,7563.0,12.5,"exact_name,school,position,final_season",Eric Decker,Minnesota,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,0.0,2.5,2.0,49.0,45.5,,,,,,,4.7,16.0,7.0,0.0,28.0,226.0,227.0,24.0,3119.0,56.1,15.0,36.0,1.0,114.0,20.2,4.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,0.5,1.0,7.0,3.5,,,,,,,,,,,,53.0,50.0,5.0,758.0,15.2,,,,,,Big Ten,
2010,Dorin Dickerson,TE,Pittsburgh,6-1,226.0,4.4,43.5,24.0,125.0,6.96,4.3,True,7.0,227.0,73.0,dorin dickerson,2010,DickDo00,00-0027819,1.0,0.0,0.0,False,22.0,Pittsburgh,HOU,6984.0,12.5,"exact_name,school,position,final_season",Dorin Dickerson,Pittsburgh,TE,,,,,,,,,,,,,,,,,,,,,,13.0,20.0,2.0,0.0,26.0,,,,,,,,,,,,,,,,,,,99.0,63.0,12.0,708.0,29.200000000000003,5.0,30.0,1.0,50.0,20.8,3.0,2009.0,,,,,,,,,,,,,,,,,,,,,,13.0,20.0,2.0,0.0,26.0,,,,,,,,,,,,,,,,,,,53.0,49.0,10.0,529.0,10.8,,,,,,Big East,
2010,Ed Dickson,TE,Oregon,6-4,249.0,4.59,34.0,23.0,115.0,7.32,4.59,True,3.0,70.0,76.0,ed dickson,2010,DickEd00,00-0027675,16.0,0.0,0.0,False,23.0,Oregon,BAL,7312.0,12.5,"exact_name,school,position,final_season",Ed Dickson,Oregon,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,143.0,124.0,12.0,1557.0,49.4,5.0,19.0,0.0,28.0,11.0,4.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,42.0,6.0,551.0,13.1,,,,,,Pac-10,
2010,Andre Dixon,RB,Connecticut,6-1,205.0,4.56,40.0,,117.0,6.99,4.19,False,,,73.0,andre dixon,2010,,,,,,,,,,,0.0,no_name_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Anthony Dixon,RB,Mississippi State,6-1,233.0,4.67,33.0,15.0,121.0,7.09,4.49,True,6.0,173.0,73.0,anthony dixon,2010,DixoAn00,00-0027772,7.0,0.0,0.0,False,22.0,Mississippi St.,SFO,,0.0,no_name_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Jim Dray,TE,Stanford,6-5,246.0,4.82,,17.0,,,,True,7.0,233.0,77.0,jim dray,2010,DrayJi00,00-0027825,3.0,0.0,0.0,False,23.0,Stanford,ARI,11175.0,12.5,"exact_name,school,position,final_season",Jim Dray,Stanford,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,41.0,7.0,455.0,41.8,,,,,,4.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,11.0,3.0,149.0,13.5,,,,,,Pac-10,
2010,Jonathan Dwyer,RB,Georgia Tech,5-11,229.0,4.64,33.0,15.0,107.0,7.56,4.67,True,6.0,188.0,71.0,jonathan dwyer,2010,DwyeJo00,00-0027786,8.0,0.0,0.0,False,21.0,Georgia Tech,PIT,11671.0,12.5,"exact_name,school,position,final_season",Jonathan Dwyer,Georgia Tech,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,15.0,1.0,263.0,42.0,517.0,227.0,35.0,3226.0,18.2,3.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,5.0,0.0,37.0,7.4,235.0,74.0,14.0,1395.0,5.9,ACC,
2010,Marcus Easley,WR,Connecticut,6-3,210.0,4.39,34.0,16.0,123.0,6.94,4.6,True,4.0,107.0,75.0,marcus easley,2010,EaslMa00,00-0027708,1.0,0.0,0.0,False,22.0,Connecticut,BUF,14939.0,12.5,"exact_name,school,position,final_season",Marcus Easley,UConn,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,53.0,8.0,997.0,52.1,1.0,11.0,0.0,11.0,11.0,3.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,48.0,8.0,893.0,18.6,1.0,11.0,0.0,11.0,11.0,Big East,
2010,Armanti Edwards,WR,Appalachian State,5-11,187.0,4.41,,,,,,True,3.0,89.0,71.0,armanti edwards,2010,EdwaAr00,00-0027692,1.0,0.0,0.0,False,22.0,Appalachian St.,CAR,,0.0,no_name_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Brody Eldridge,TE,Oklahoma,6-5,261.0,4.72,31.5,,,,,True,5.0,162.0,77.0,brody eldridge,2010,EldrBr00,00-0027761,0.0,0.0,0.0,False,23.0,Oklahoma,IND,2552.0,12.5,"exact_name,school,position,final_season",Brody Eldridge,Oklahoma,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,13.0,1.0,98.0,30.8,,,,,,4.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,0.0,19.0,9.5,,,,,,Big 12,
2010,Dedrick Epps,TE,Miami (FL),6-3,250.0,4.7,,19.0,,,,True,7.0,235.0,75.0,dedrick epps,2010,EppsDe00,00-0027827,0.0,0.0,0.0,False,22.0,Miami (FL),SDG,6053.0,9.5,"exact_name,position,final_season",Dedrick Epps,Miami,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,49.0,6.0,634.0,37.2,,,,,,3.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,19.0,3.0,247.0,13.0,,,,,,ACC,
2010,Jacoby Ford,WR,Clemson,5-9,186.0,4.28,33.5,15.0,115.0,7.0,4.44,True,4.0,108.0,69.0,jacoby ford,2010,FordJa01,00-0027709,12.0,0.0,0.0,False,23.0,Clemson,OAK,9415.0,12.5,"exact_name,school,position,final_season",Jacoby Ford,Clemson,WR,,,,,,,,,,,,,,,,,,,,,,19.3,39.0,9.0,0.0,174.0,2.0,2.0,0.0,1.0,1.0,55.0,27.5,,,,,,,24.6,193.0,78.0,2.0,475.0,255.0,140.0,15.0,1919.0,55.0,58.0,138.0,2.0,494.0,37.4,4.0,2009.0,,,,,,,,,,,,,,,,,,,,,,19.3,39.0,9.0,0.0,174.0,2.0,2.0,0.0,1.0,1.0,55.0,27.5,,,,,,,7.9,61.0,18.0,1.0,143.0,77.0,56.0,6.0,779.0,13.9,18.0,17.0,2.0,122.0,6.8,ACC,
2010,Riar Geer,FB,Colorado,6-3,256.0,5.0,33.0,13.0,106.0,7.13,4.29,False,,,75.0,riar geer,2010,,,,,,,,,,17852.0,10.5,"exact_name,school,final_season",Riar Geer,Colorado,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,157.0,87.0,11.0,974.0,45.3,,,,,,4.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,36.0,4.0,402.0,11.2,,,,,,Big 12,
2010,Toby Gerhart,RB,Stanford,6-0,231.0,4.5,38.0,22.0,118.0,6.94,4.25,True,2.0,51.0,72.0,toby gerhart,2010,GerhTo00,00-0027888,16.0,0.0,0.0,False,23.0,Stanford,MIN,20238.0,12.5,"exact_name,school,position,final_season",Toby Gerhart,Stanford,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,18.0,18.0,,,,,,,,,,,,70.0,39.0,0.0,395.0,31.400000000000002,671.0,193.0,43.0,3522.0,26.1,4.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,18.0,18.0,,,,,,,,,,,,33.0,11.0,0.0,157.0,14.3,343.0,61.0,27.0,1871.0,5.5,Pac-10,
2010,David Gettis,WR,Baylor,6-3,217.0,4.43,34.5,15.0,124.0,6.94,4.41,True,6.0,198.0,75.0,david gettis,2010,GettDa00,00-0027795,3.0,0.0,0.0,False,23.0,Baylor,CAR,,0.0,no_name_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Mardy Gilyard,WR,Cincinnati,6-0,187.0,4.61,39.0,,116.0,6.92,4.4,True,4.0,99.0,72.0,mardy gilyard,2010,GilyMa00,00-0027700,1.0,0.0,0.0,False,23.0,Cincinnati,STL,15027.0,12.5,"exact_name,school,position,final_season",Mardy Gilyard,Cincinnati,WR,,,,,,,,,,,,,,,,,,,,,,30.5,99.0,42.0,2.0,1281.0,,,,,,,,,,,,,,12.7,83.0,44.0,1.0,252.0,213.0,204.0,25.0,3003.0,44.4,7.0,11.0,1.0,26.0,8.2,3.0,2009.0,,,,,,,,,,,,,,,,,,,,,,30.5,99.0,42.0,2.0,1281.0,,,,,,,,,,,,,,5.6,53.0,36.0,1.0,202.0,68.0,87.0,11.0,1191.0,13.7,5.0,5.0,1.0,16.0,3.2,Big East,
2010,Garrett Graham,TE,Wisconsin,6-3,243.0,4.71,34.5,20.0,112.0,7.09,4.35,True,4.0,118.0,75.0,garrett graham,2010,GrahGa00,00-0027718,7.0,0.0,0.0,False,24.0,Wisconsin,HOU,7972.0,12.5,"exact_name,school,position,final_season",Garrett Graham,Wisconsin,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,121.0,16.0,1492.0,36.6,,,,,,3.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,51.0,7.0,624.0,12.2,,,,,,Big Ten,
2010,Jimmy Graham,TE,Miami (FL),6-6,260.0,4.53,38.5,,120.0,6.9,4.45,True,3.0,95.0,78.0,jimmy graham,2010,GrahJi00,00-0027696,61.0,5.0,1.0,False,23.0,Miami (FL),NOR,11195.0,9.5,"exact_name,position,final_season",Jimmy Graham,Miami,TE,,,,,,,,,,,,,,,,,,,,,,10.0,12.0,3.0,0.0,30.0,,,,,,,,,,,,,,,,,,,22.0,17.0,5.0,213.0,12.5,,,,,,1.0,2009.0,,,,,,,,,,,,,,,,,,,,,,10.0,12.0,3.0,0.0,30.0,,,,,,,,,,,,,,,,,,,22.0,17.0,5.0,213.0,12.5,,,,,,ACC,
2010,Jermaine Gresham,TE,Oklahoma,6-5,261.0,4.66,35.0,20.0,113.0,7.07,4.53,True,1.0,21.0,77.0,jermaine gresham,2010,GresJe00,00-0027873,28.0,2.0,0.0,False,22.0,Oklahoma,CIN,11035.0,11.5,"exact_name,school,position,season_window",Jermaine Gresham,Oklahoma,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,111.0,26.0,1630.0,48.5,1.0,5.0,0.0,5.0,5.0,3.0,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,66.0,14.0,950.0,14.4,1.0,5.0,0.0,5.0,5.0,Big 12,
2010,Rob Gronkowski,TE,Arizona,6-6,264.0,4.68,,23.0,,,,True,2.0,42.0,78.0,rob gronkowski,2010,GronRo00,00-0027656,78.0,5.0,4.0,False,21.0,Arizona,NWE,18016.0,11.5,"exact_name,school,position,season_window",Rob Gronkowski,Arizona,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,75.0,16.0,1197.0,33.1,,,,,,2.0,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,47.0,10.0,672.0,14.3,,,,,,Pac-10,
2010,Max Hall,QB,BYU,6-1,209.0,4.84,32.0,,102.0,7.07,4.35,False,,,73.0,max hall,2010,,,,,,,,,,15603.0,12.5,"exact_name,school,position,final_season",Max Hall,BYU,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.0,903.0,40.0,1.963,94.0,11365.0,24.8,,,,,,,,,,,,,,,,,190.0,71.0,7.0,199.0,3.0,3.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,409.0,275.0,14.0,0.672,33.0,3560.0,8.7,,,,,,,,,,,,,,,,,72.0,20.0,2.0,75.0,1.0,Mountain West,
2010,Clay Harbor,FB,Missouri State,6-3,252.0,4.62,40.0,30.0,120.0,,4.37,True,4.0,125.0,75.0,clay harbor,2010,HarbCl00,00-0027725,7.0,0.0,0.0,False,23.0,Missouri State,PHI,,0.0,no_name_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Montario Hardesty,RB,Tennessee,6-0,225.0,4.49,41.0,21.0,124.0,6.87,4.14,True,2.0,59.0,72.0,montario hardesty,2010,HardMo00,00-0027666,4.0,0.0,0.0,False,23.0,Tennessee,CLE,16198.0,12.5,"exact_name,school,position,final_season",Montario Hardesty,Tennessee,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,102.0,38.0,1.0,405.0,35.4,554.0,139.0,26.0,2373.0,16.2,4.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,47.0,25.0,1.0,302.0,12.1,282.0,43.0,13.0,1345.0,4.8,SEC,
2010,Aaron Hernandez,TE,Florida,6-2,245.0,4.64,,,,,,True,4.0,113.0,74.0,aaron hernandez,2010,HernAa00,00-0027713,21.0,0.0,0.0,False,20.0,Florida,NWE,142.0,12.5,"exact_name,school,position,final_season",Aaron Hernandez,Florida,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,111.0,12.0,1382.0,40.5,1.0,16.0,0.0,16.0,16.0,3.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,68.0,5.0,850.0,12.5,1.0,16.0,0.0,16.0,16.0,SEC,
2010,Tim Hiller,QB,West. Michigan,6-4,229.0,4.97,32.5,18.0,118.0,7.1,4.54,False,,,76.0,tim hiller,2010,,,,,,,,,,20168.0,12.5,"exact_name,school,position,final_season",Tim Hiller,Western Michigan,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.0,915.0,38.0,1.884,79.0,9995.0,20.6,0.0,17.0,1.0,0.0,17.0,17.0,,,,,,0.0,0.0,0.0,-5.0,0.0,127.0,73.0,3.0,-168.0,-3.9,3.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,514.0,309.0,13.0,0.601,23.0,3249.0,6.3,,,,,,,,,,,,0.0,0.0,0.0,-5.0,0.0,39.0,22.0,0.0,-101.0,-2.6,Mid-American,
2010,Shay Hodge,WR,Mississippi,6-1,209.0,4.62,33.5,11.0,117.0,6.9,4.32,False,,,73.0,shay hodge,2010,,,,,,,,,,19064.0,12.5,"exact_name,school,position,final_season",Shay Hodge,Ole Miss,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,213.0,173.0,22.0,2646.0,58.599999999999994,,,,,,4.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,70.0,8.0,1135.0,16.2,,,,,,SEC,
2010,Trindon Holliday,WR,LSU,5-5,166.0,4.34,42.0,10.0,116.0,6.54,4.48,True,6.0,197.0,65.0,trindon holliday,2010,HollTr00,00-0027606,4.0,0.0,0.0,False,24.0,LSU,HOU,20829.0,10.5,"exact_name,school,final_season",Trindon Holliday,LSU,RB,,,,,,,,,,,,,,,,,,,,,,65.69999999999999,98.0,25.0,0.0,661.0,,,,,,,,,,,,,,29.9,185.0,56.0,2.0,647.0,44.0,7.0,0.0,72.0,30.0,115.0,129.0,4.0,776.0,29.3,4.0,2009.0,,,,,,,,,,,,,,,,,,,,,,24.4,49.0,22.0,0.0,537.0,,,,,,,,,,,,,,13.9,87.0,26.0,1.0,362.0,26.0,3.0,0.0,36.0,12.0,27.0,19.0,1.0,126.0,4.7,SEC,
2010,Michael Hoomanawanui,TE,Illinois,6-4,264.0,4.77,,25.0,,,,True,5.0,132.0,76.0,michael hoomanawanui,2010,HoomMi00,00-0027732,5.0,0.0,0.0,False,22.0,Illinois,STL,15821.0,12.5,"exact_name,school,position,final_season",Michael Hoomanawanui,Illinois,TE,,,,,,,,,,,,,,,,,,,,,,9.0,12.0,2.0,0.0,18.0,,,,,,,,,,,,,,,,,,,82.0,40.0,4.0,490.0,36.7,,,,,,3.0,2009.0,,,,,,,,,,,,,,,,,,,,,,9.0,12.0,2.0,0.0,18.0,,,,,,,,,,,,,,,,,,,30.0,10.0,0.0,114.0,11.4,,,,,,Big Ten,
2010,Rashawn Jackson,FB,Virginia,6-1,239.0,4.75,34.5,,117.0,,,False,,,73.0,rashawn jackson,2010,,,,,,,,,,,0.0,no_name_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Brandon James,RB,Florida,5-6,176.0,4.47,,14.0,,,,False,,,66.0,brandon james,2010,,,,,,,,,,,0.0,no_name_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Javarris James,RB,Miami (FL),6-0,212.0,4.58,36.0,21.0,115.0,,,False,,,72.0,javarris james,2010,,,,,,,,,,10478.0,9.5,"exact_name,position,final_season",Javarris James,Miami,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,55.0,1.0,503.0,36.1,505.0,148.0,18.0,2162.0,17.3,4.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,13.0,0.0,85.0,6.5,103.0,50.0,6.0,492.0,4.8,ACC,
2010,Stafon Johnson,RB,USC,5-11,214.0,4.62,35.5,13.0,118.0,,,False,,,71.0,stafon johnson,2010,,,,,,,,,,,0.0,no_name_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Donald Jones,WR,Youngstown State,6-0,214.0,4.46,41.0,20.0,119.0,6.9,4.2,False,,,72.0,donald jones,2010,,,,,,,,,,,8.0,"low_confidence:exact_name,position",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Kevin Jurovich,WR,San Jose State,5-11,188.0,4.45,,14.0,,,,False,,,71.0,kevin jurovich,2010,,,,,,,,,,13462.0,12.5,"exact_name,school,position,final_season",Kevin Jurovich,San José State,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.300000000000001,23.0,18.0,0.0,47.0,161.0,152.0,10.0,2052.0,39.4,17.0,15.0,0.0,36.0,-1.5999999999999996,3.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,12.0,12.0,0.0,19.0,38.0,60.0,1.0,777.0,13.0,3.0,0.0,0.0,-22.0,-7.3,Western Athletic,
2010,Mike Kafka,QB,Northwestern,6-3,225.0,4.93,32.0,,110.0,6.96,4.37,True,4.0,122.0,75.0,mike kafka,2010,KafkMi00,00-0027722,0.0,0.0,0.0,False,23.0,Northwestern,PHI,16011.0,12.5,"exact_name,school,position,final_season",Mike Kafka,Northwestern,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,637.0,408.0,20.0,2.584,19.0,4265.0,23.0,,,,,,,,,,,,24.0,1.0,1.0,24.0,24.0,268.0,130.0,11.0,891.0,16.2,4.0,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,492.0,319.0,12.0,0.648,16.0,3430.0,7.0,,,,,,,,,,,,24.0,1.0,1.0,24.0,24.0,150.0,18.0,8.0,299.0,2.0,Big Ten,
